
 num     #instances         #bytes  class name
1826:             1             48  org.tartarus.snowball.ext.RussianStemmer
1827:             2             48  [Lcom.sun.jmx.mbeanserver.ClassLoaderRepositorySupport$LoaderEntry;
1828:             1             48  org.apache.lucene.util.packed.BulkOperationPacked9
1829:             2             48  sun.security.jca.ProviderList$3
1830:             1             40  sun.security.util.AuthResources_zh_CN
1831:             1             40  org.apache.http.impl.HttpConnectionMetricsImpl
1832:             1             40  [Lorg.apache.lucene.document.Field$Index;
1833:             1             40  org.apache.catalina.valves.ErrorReportValve
1834:             1             40  org.apache.http.pool.AbstractConnPool$1
1835:             1             40  com.sun.jmx.mbeanserver.MBeanServerDelegateImpl
1836:             1             40  org.apache.catalina.deploy.ContextResourceEnvRef
1837:             1             40  [Lorg.apache.solr.core.SolrInfoMBean$Category;
1838:             1             40  sun.awt.resources.awt
1839:             2             40  [Lorg.apache.catalina.connector.Connector;
1840:             1             40  org.apache.catalina.deploy.ContextEnvironment
1841:             1             40  [Lorg.apache.lucene.index.FilteredTermsEnum$AcceptStatus;
1842:             1             40  org.apache.catalina.mbeans.ContextResourceMBean
1843:             1             40  org.apache.http.conn.routing.RouteTracker
1844:             1             40  sun.awt.resources.awt_zh_CN
1845:             1             40  org.apache.tomcat.util.modeler.Registry
1846:             1             40  [Lcom.sun.org.apache.xerces.internal.util.Status;
1847:             1             40  org.apache.catalina.mbeans.ContextEnvironmentMBean
1848:             1             40  sun.nio.cs.ext.ExtendedCharsets
1849:             1             40  [Ljava.lang.management.MemoryPoolMXBean;
1850:             1             40  org.apache.catalina.core.StandardHostValve
1851:             1             40  sun.management.MappedMXBeanType$CompositeDataMXBeanType
1852:             1             40  sun.management.MemoryManagerImpl
1853:             1             40  [Lsun.security.jca.ServiceId;
1854:             1             40  sun.nio.cs.StandardCharsets$Aliases
1855:             1             40  [Lorg.apache.http.auth.AuthProtocolState;
1856:             1             40  com.sun.xml.internal.stream.util.BufferAllocator
1857:             1             40  sun.nio.cs.StandardCharsets$Classes
1858:             1             40  org.apache.tomcat.util.log.SystemLogHandler
1859:             1             40  sun.nio.cs.StandardCharsets$Cache
1860:             1             40  [Lorg.apache.lucene.util.automaton.CompiledAutomaton$AUTOMATON_TYPE;
1861:             1             40  org.apache.catalina.deploy.ContextResource
1862:             1             40  [Lorg.apache.lucene.document.Field$TermVector;
1863:             1             40  sun.util.logging.resources.logging
1864:             1             40  com.sun.jmx.interceptor.DefaultMBeanServerInterceptor
1865:             1             40  org.apache.catalina.core.StandardEngineValve
1866:             1             40  java.util.ResourceBundle$1
1867:             1             40  com.sun.jmx.mbeanserver.JmxMBeanServer
1868:             1             40  sun.util.logging.resources.logging_zh_CN
1869:             1             40  [Lorg.apache.solr.schema.TrieField$TrieTypes;
1870:             1             40  sun.security.provider.DSAPublicKeyImpl
1871:             1             40  sun.security.util.AuthResources
1872:             1             40  org.tartarus.snowball.ext.HungarianStemmer
1873:             1             40  org.apache.catalina.users.MemoryUser
1874:             2             32  org.apache.tomcat.util.net.DefaultServerSocketFactory
1875:             1             32  [Lorg.apache.solr.update.UpdateLog$State;
1876:             1             32  sun.management.MemoryImpl
1877:             1             32  org.apache.tomcat.util.threads.ThreadPool$MonitorRunnable
1878:             1             32  [Lorg.apache.lucene.document.FieldType$NumericType;
1879:             1             32  [Lsun.awt.AppContext$State;
1880:             1             32  [Lorg.apache.solr.update.processor.DistributedUpdateProcessor$DistribPhase;
1881:             2             32  com.mysql.jdbc.log.StandardLogger
1882:             1             32  [Lorg.apache.solr.update.UpdateLog$SyncLevel;
1883:             2             32  org.apache.http.impl.client.BasicCredentialsProvider
1884:             2             32  sun.net.www.protocol.file.Handler
1885:             1             32  [Lorg.apache.solr.handler.admin.LukeRequestHandler$ShowStyle;
1886:             2             32  org.apache.solr.handler.dataimport.SqlEscapingEvaluator
1887:             2             32  sun.rmi.transport.DGCImpl_Stub
1888:             2             32  com.sun.org.apache.xerces.internal.impl.dv.dtd.ENTITYDatatypeValidator
1889:             1             32  java.util.RegularEnumSet
1890:             1             32  [Ljava.text.Normalizer$Form;
1891:             2             32  org.apache.solr.handler.dataimport.UrlEvaluator
1892:             1             32  org.apache.solr.core.Config
1893:             2             32  java.nio.ByteOrder
1894:             1             32  org.wltea.analyzer.dic.Dictionary
1895:             2             32  org.apache.solr.handler.dataimport.SolrQueryEscapingEvaluator
1896:             1             32  sun.nio.fs.LinuxFileSystem
1897:             1             32  [Lorg.apache.solr.common.params.CommonParams$EchoParamStyle;
1898:             2             32  org.apache.http.impl.conn.HttpConnPool$InternalConnFactory
1899:             1             32  org.apache.lucene.index.MergeState$CheckAbort$1
1900:             1             32  sun.security.x509.AuthorityInfoAccessExtension
1901:             1             32  [Lorg.apache.lucene.index.MergePolicy$MergeTrigger;
1902:             1             32  [Lcom.sun.jndi.ldap.pool.Pool;
1903:             1             32  org.apache.lucene.search.FieldCacheImpl
1904:             1             32  org.apache.solr.servlet.SolrDispatchFilter
1905:             1             32  org.apache.lucene.codecs.lucene41.Lucene41Codec$1
1906:             2             32  java.util.Hashtable$KeySet
1907:             1             32  java.lang.ClassCastException
1908:             2             32  java.sql.DriverInfo
1909:             1             32  java.security.KeyFactory
1910:             1             32  org.apache.coyote.http11.Http11Protocol$Http11ConnectionHandler$1
1911:             1             32  [Lorg.apache.lucene.index.StoredFieldVisitor$Status;
1912:             1             32  org.apache.solr.logging.jul.JulWatcher
1913:             1             32  [Ljava.lang.ThreadGroup;
1914:             1             32  com.sun.jmx.mbeanserver.Repository
1915:             1             32  sun.nio.fs.NativeBuffer
1916:             1             32  [Lcom.google.common.cache.LocalCache$Strength;
1917:             1             32  sun.security.x509.IssuerAlternativeNameExtension
1918:             2             32  org.apache.lucene.codecs.simpletext.SimpleTextDocValuesFormat
1919:             1             32  [Lorg.apache.lucene.index.IndexWriterConfig$OpenMode;
1920:             1             32  [Lorg.apache.lucene.index.FieldInfo$IndexOptions;
1921:             1             32  org.apache.solr.logging.CircularList
1922:             1             32  sun.nio.cs.StandardCharsets
1923:             1             32  org.apache.catalina.core.StandardEngine$AccessLogListener
1924:             1             32  [Ljava.net.Proxy$Type;
1925:             1             32  [Lsun.nio.fs.NativeBuffer;
1926:             2             32  org.apache.http.conn.scheme.SchemeRegistry
1927:             1             32  [Lorg.apache.lucene.index.FieldInfo$DocValuesType;
1928:             1             32  sun.management.jmxremote.LocalRMIServerSocketFactory$1
1929:             2             32  org.apache.lucene.codecs.lucene40.Lucene40StoredFieldsFormat
1930:             1             32  sun.management.MappedMXBeanType$InProgress
1931:             1             32  org.apache.catalina.startup.Bootstrap
1932:             2             32  org.apache.naming.StringManager
1933:             1             32  [Ljava.lang.management.MemoryManagerMXBean;
1934:             2             32  org.apache.http.params.SyncBasicHttpParams
1935:             1             32  org.apache.catalina.core.JreMemoryLeakPreventionListener
1936:             2             32  sun.security.ssl.SSLSocketFactoryImpl
1937:             2             32  java.lang.Boolean
1938:             1             32  sun.rmi.transport.proxy.RMIMasterSocketFactory
1939:             1             32  org.apache.http.impl.client.TargetAuthenticationStrategy
1940:             1             32  [Lorg.apache.solr.handler.dataimport.DataImporter$Status;
1941:             2             32  org.apache.http.impl.conn.SystemDefaultDnsResolver
1942:             2             32  sun.security.util.DisabledAlgorithmConstraints$KeySizeConstraints
